,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
KMT5B,0.00310496119418594,0.201899733265018,0.066,0.057,1
DTNB,0.00312032839632604,0.201696213815024,0.059,0.051,1
CYP51A1,0.00313936207711038,0.169886047992132,0.096,0.086,1
MRPS5,0.0031582999848503,-0.143001264214623,0.128,0.14,1
NHEJ1,0.00316399165127307,0.243150640986743,0.042,0.035,1
BIRC2,0.00316776320630007,0.106437529329614,0.205,0.191,1
NIPAL2,0.00318278581149032,-0.378454312466867,0.015,0.02,1
MSL3,0.00319921634469608,-0.134028997467662,0.156,0.169,1
AL109955.1,0.00320287992520962,0.273273002589532,0.031,0.025,1
NBR2,0.00320526598650751,0.44098163899894,0.015,0.011,1
MOSPD1,0.00320987630446106,0.321401041776809,0.028,0.023,1
RANBP6,0.00321137816314614,0.204848046706421,0.06,0.052,1
PXMP4,0.00321469076810905,-0.366236242446746,0.016,0.02,1
MIER3,0.00322548183562239,0.297082347364235,0.024,0.019,1
RBM10,0.00323395626627178,-0.149691112177905,0.086,0.096,1
TRMT10C,0.00324539979394704,0.148014332187552,0.139,0.127,1
MFSD10,0.00326309151067194,-0.125835511726358,0.23,0.244,1
SP140L,0.00329481023881739,0.122422360682338,0.163,0.15,1
GAB3,0.00329984698785041,-0.213109521018614,0.063,0.072,1
GPR183,0.00330261189294247,0.109088889177719,0.225,0.21,1
CRY1,0.00331536456081973,0.139406606067744,0.133,0.121,1
PITRM1,0.00331610136241215,0.188787319087514,0.067,0.058,1
UBA3,0.00332085287053368,-0.137339355969562,0.115,0.126,1
PLCB2,0.0033308153096787,-0.160335995620665,0.131,0.142,1
ZNF773,0.00333245963036181,0.368681523070602,0.018,0.014,1
RPS6KA3,0.00333650164897673,-0.149552828472464,0.142,0.154,1
PPP6R1,0.00333906265743942,-0.130456214156196,0.139,0.151,1
RAB30-DT,0.00333949680291615,-0.282483689412423,0.035,0.041,1
RBM7,0.00334316544044878,-0.131278195849956,0.135,0.148,1
GIMAP2,0.0033446077326827,-0.135634733859144,0.123,0.135,1
PLCXD1,0.00336480264766644,-0.397446558707232,0.014,0.019,1
BABAM1,0.00337437521712789,-0.125641636828837,0.163,0.176,1
SUCO,0.00338416184211423,0.144136471287178,0.126,0.115,1
CUL1,0.00340748830250749,0.116247437521582,0.154,0.142,1
UBOX5,0.00340972570591254,0.315275716078762,0.028,0.022,1
FADD,0.00342876798545642,0.253767748360771,0.044,0.037,1
TMEM41B,0.00343113084962007,0.142209246836845,0.113,0.102,1
SMC4,0.00344204633731121,-0.163285578271317,0.076,0.085,1
ARL5B,0.00344220300131516,0.226707174692718,0.053,0.046,1
ZBTB33,0.0034673728910645,-0.282796172030323,0.033,0.039,1
RIOK1,0.00347444960345135,0.156989213757476,0.08,0.07,1
INAFM1,0.00348485633356643,-0.317132585561843,0.024,0.029,1
C12orf29,0.00348621673809094,0.245233955487232,0.051,0.044,1
C5orf24,0.00353019525128839,-0.148190765848745,0.115,0.126,1
OAT,0.00353228394330213,0.171581190478446,0.088,0.078,1
ZSCAN12,0.00354249470825111,0.507403024977208,0.013,0.009,1
ADNP2,0.00354409995496818,0.20321031896877,0.058,0.05,1
RNF139,0.00355011453569425,0.151579876991917,0.119,0.107,1
TMEM107,0.00355210346385694,-0.15229612993422,0.096,0.107,1
GRAMD4,0.00355632702726151,-0.342301988851031,0.018,0.023,1
CASP9,0.00356692330259799,0.309571066675195,0.033,0.027,1
GRHPR,0.00357836678804513,-0.157522343840748,0.115,0.126,1
FOXJ3,0.00357875260488944,0.11815958867191,0.118,0.107,1
HAUS2,0.00360053739312464,0.178854934099998,0.097,0.087,1
AP3B1,0.00360207289811564,0.121201553715279,0.15,0.137,1
ASCC3,0.00360744633286737,0.13980412796887,0.107,0.097,1
N6AMT1,0.00361192475460127,0.35523156785677,0.025,0.02,1
RBM5,0.00362762989823315,-0.101232304728316,0.17,0.183,1
C1orf112,0.00363164953420575,-0.439820063538734,0.011,0.015,1
FBXO28,0.0036436811993505,0.176010156713753,0.092,0.082,1
RASSF3,0.00365618935089475,0.166413525710037,0.101,0.091,1
SOGA1,0.00366584068737081,-0.478399900792776,0.008,0.011,1
HS1BP3,0.00367633358276636,-0.205053722227301,0.048,0.055,1
C11orf68,0.00368542376418529,-0.406716382866772,0.015,0.019,1
FXR2,0.00369077691836077,-0.442189264589934,0.013,0.017,1
ERAP2,0.00370760342623473,0.159819062647901,0.204,0.192,1
KLHL26,0.0037210996093907,0.366979227839601,0.017,0.013,1
RBL1,0.00372170666358854,0.165340372978144,0.086,0.076,1
AQP3,0.0037304627097089,-0.206854112675312,0.178,0.19,1
MRPL14,0.0037348850404267,-0.143245298002721,0.132,0.143,1
CDK2AP1,0.00373797642456198,-0.247206949240055,0.028,0.034,1
UTP18,0.00375066342866549,-0.152771192235361,0.103,0.114,1
TCTEX1D2,0.00376932909041961,-0.210415087228363,0.052,0.06,1
SDHAF3,0.00380416670720133,0.200248469470419,0.066,0.058,1
ACAT2,0.00380458201742134,0.201766720221623,0.074,0.065,1
ABCG1,0.00381122765644629,0.207756734451549,0.064,0.055,1
TEX264,0.00381129463057596,-0.116771592514093,0.178,0.191,1
DDX41,0.00381539727802845,-0.164406452445454,0.078,0.088,1
GNL3L,0.0038498608221458,-0.181768369806065,0.086,0.096,1
TMEM109,0.00385482626556323,-0.118301775390265,0.199,0.213,1
IKBKB,0.00386758885873278,-0.153447048525251,0.098,0.109,1
MKRN2,0.00388706064065556,0.204233336958857,0.061,0.052,1
MATN1-AS1,0.00389596565332072,0.278446968599306,0.038,0.031,1
SNHG25,0.00390984040108971,-0.333288649739401,0.026,0.032,1
RAB11FIP5,0.00391127853674529,0.311418718082413,0.032,0.027,1
TENM1,0.00391129234288536,-0.495001868129905,0.009,0.013,1
HAUS6,0.0039330538934125,0.237405965360209,0.051,0.043,1
WDR20,0.00394714125660841,0.197085475153439,0.068,0.059,1
VTI1A,0.00395189089226699,0.133891496601931,0.144,0.132,1
RASSF7,0.00396370301195127,-0.15385293546184,0.107,0.117,1
BICD2,0.00396688835116271,-0.19005706120662,0.057,0.066,1
EPHA4,0.00398908587821092,0.3111132314836,0.042,0.035,1
GRAMD1C,0.00399549336866698,-0.500046906890978,0.008,0.011,1
BORCS7,0.00399679958436259,-0.127828210401475,0.171,0.184,1
PRDM15,0.00400291901332183,-0.334344309374317,0.018,0.023,1
SNAPC3,0.00401008644869728,-0.319544481461187,0.03,0.036,1
GTF2I,0.00402226769577968,-0.121502594573781,0.176,0.189,1
ARL8A,0.00402357083191564,-0.20140904834604,0.065,0.074,1
ZNF287,0.00402845796939155,0.331332492987518,0.025,0.02,1
GPR65,0.0040485238788932,0.117548863055753,0.216,0.202,1
NOP16,0.00405490789964893,0.201074356204873,0.059,0.051,1
ENGASE,0.00405945505265494,-0.262671209737339,0.035,0.041,1
FEN1,0.00407160403844693,0.281322885296289,0.035,0.028,1
KLHL22,0.00407745051060755,-0.230553631198577,0.043,0.05,1
AP2A2,0.00407946163011664,-0.162545092749916,0.089,0.099,1
COG5,0.00411652599109433,0.155163057928638,0.088,0.078,1
PRF1,0.00413271098461756,-0.219778898280933,0.232,0.243,1
RORC,0.0041366576040335,-0.506141702854899,0.011,0.015,1
COA6-AS1,0.00414165839772642,0.178048263306296,0.071,0.062,1
GPR68,0.00415862918766621,-0.575869169061949,0.007,0.011,1
SUCLG1,0.00417890093700729,-0.117855280325431,0.144,0.156,1
ZNF208,0.0041943179244384,-0.450145624110502,0.011,0.015,1
BCKDHA,0.00419935530850772,-0.142371366251042,0.114,0.125,1
CXorf56,0.00420034315912448,0.262236482117641,0.042,0.035,1
TMEM62,0.00421102595566821,0.19685569571521,0.071,0.062,1
C14orf119,0.00423017829349751,0.261510459153064,0.037,0.031,1
ZNF274,0.00423276258403464,0.146863811054237,0.091,0.081,1
ANXA2R,0.00423537390109419,0.127231353687175,0.169,0.156,1
ZNF264,0.00427256105568787,0.236526250675491,0.056,0.049,1
GTF3C1,0.00427864255450612,0.130328891060759,0.143,0.131,1
CDC5L,0.00428275271561723,0.138279229468977,0.124,0.113,1
CLPB,0.00428650753322157,-0.29247699910569,0.029,0.035,1
HMGN5,0.00429667230035332,0.496331146078408,0.012,0.008,1
ZDHHC16,0.00429944817425589,-0.27719671628911,0.027,0.032,1
P3H4,0.00430850832359418,0.407913937313277,0.015,0.011,1
GSE1,0.00433070436024842,-0.187926060816635,0.08,0.089,1
METTL8,0.00433756083841717,-0.223442046071816,0.037,0.044,1
AC105446.1,0.00436945032357345,-0.405477486233413,0.012,0.016,1
FAM120AOS,0.00437902183921095,0.139132758267884,0.117,0.106,1
ZDBF2,0.00438693030654159,0.247514443689283,0.038,0.032,1
USP28,0.0043953653173777,-0.19019096856232,0.065,0.074,1
AC009065.4,0.00444619980843768,-0.455134485015404,0.007,0.01,1
FMNL3,0.00444767746853726,0.293556961875681,0.029,0.023,1
PLIN3,0.00445384717106911,-0.197882066825046,0.081,0.091,1
RCBTB1,0.00446709144877193,0.242896623019559,0.036,0.03,1
IGHG3,0.00448476448531381,-0.632546974696742,0.01,0.014,1
LAP3,0.00448979280851545,-0.203111267027349,0.131,0.142,1
MRPL46,0.00448988843171868,0.211582114418495,0.05,0.043,1
THYN1,0.00451207114610715,-0.128842383579451,0.132,0.144,1
GRK3,0.00452528118887778,-0.252041180681619,0.044,0.051,1
MCOLN2,0.00454142210324383,-0.266871110304019,0.041,0.048,1
TMEM147,0.00454941670004516,-0.133551341177924,0.162,0.174,1
PPP1R3B,0.00455040952861105,0.335810516102351,0.017,0.013,1
MPP7,0.00457021340378064,0.192983559141836,0.087,0.077,1
GEMIN7,0.00458493413058337,-0.188721297155361,0.063,0.071,1
OLIG1,0.00461370085578033,-0.529438862910185,0.007,0.01,1
ABCD3,0.00463449859700037,0.204779564378743,0.064,0.056,1
PPP2R5C,0.00464033329932098,-0.10801507875722,0.388,0.401,1
CTSF,0.00464981985744624,0.205821817930528,0.054,0.046,1
POLR2K,0.00465420081119054,0.109512178796802,0.171,0.159,1
UQCRHL,0.00466773549716778,-0.423425625288065,0.013,0.017,1
KLHL28,0.00467091805111487,0.138068594929185,0.109,0.099,1
PLRG1,0.00470005743528429,0.174514729431301,0.078,0.069,1
TRIM59,0.00471047797803744,-0.224604377006468,0.045,0.053,1
NR3C2,0.00471168773945341,0.283332509058281,0.035,0.029,1
TRAPPC4,0.00471782314780823,-0.142426682131396,0.099,0.109,1
TRMU,0.00472069064381554,0.157286011212499,0.082,0.073,1
GM2A,0.00472136556557642,-0.243440119317135,0.039,0.046,1
GGT7,0.0047256435478068,0.186483232563321,0.065,0.057,1
PROK2,0.00474197338709322,0.241169230762283,0.048,0.041,1
DSEL,0.0047575533750256,0.446863955885338,0.023,0.018,1
SLC11A2,0.00476622311446684,0.240553529500703,0.042,0.035,1
STN1,0.00479215468448547,-0.114707558702927,0.118,0.129,1
KAT6B,0.00481922345733456,0.127593872683663,0.187,0.175,1
KIF21B,0.00482560433363383,0.211968985738463,0.064,0.056,1
PSMC3,0.00484896397918572,-0.109322818545496,0.175,0.187,1
C2orf88,0.00485234712468106,-0.607244341950541,0.007,0.01,1
ARRDC4,0.00487979904146798,-0.30681643837821,0.026,0.032,1
RAB33A,0.00489011960599431,0.306160438512543,0.031,0.025,1
AC073389.1,0.00490176771415139,-0.409767786897556,0.013,0.017,1
ZNF816,0.00492498607457779,0.450228640846521,0.013,0.01,1
RFLNB,0.00494269175593302,-0.226042628339007,0.052,0.06,1
ABCB1,0.00495061012511979,0.327828355810544,0.037,0.031,1
CARM1,0.00495849440828025,-0.273221029945313,0.027,0.033,1
RHOQ,0.00497595342551452,-0.262538220154872,0.055,0.063,1
SMARCD2,0.00500717249481239,-0.241788871522258,0.037,0.043,1
CHRM3-AS2,0.00501181765239351,0.113010067806513,0.108,0.097,1
KIF9-AS1,0.00503559515019017,0.305752378817873,0.028,0.023,1
OLA1,0.00503673634502626,0.110826909372099,0.22,0.207,1
ACSS2,0.00504142203890304,-0.274980351256205,0.034,0.04,1
MDM2,0.00504446327977752,0.146812340432678,0.104,0.094,1
DAGLB,0.00505643472085502,-0.240366596174868,0.042,0.049,1
NFRKB,0.00506479429827934,0.184050128760159,0.062,0.054,1
IGHMBP2,0.00506483766976535,0.273621212308958,0.041,0.034,1
AC016831.7,0.00506746645700138,0.452604006615692,0.011,0.007,1
CYB5B,0.00507113183789486,0.139334730753859,0.098,0.088,1
ITPK1,0.00507333896167971,-0.198321756483823,0.076,0.085,1
TMEM120B,0.00507937954614985,-0.245290853336024,0.036,0.042,1
LINC02384,0.00508233595768455,0.272244669537912,0.052,0.045,1
DGLUCY,0.00508763751371196,-0.135675716765458,0.098,0.108,1
CHCHD3,0.00509709924111947,-0.129298741724329,0.131,0.142,1
ATP1B1,0.00510175481539261,0.455303877818353,0.011,0.008,1
HOMER3,0.00512464469107533,-0.381175692354369,0.018,0.022,1
CTSK,0.00514121270645748,-0.481431228723631,0.009,0.012,1
SRGAP2B,0.0051413522009972,-0.290233554182605,0.024,0.029,1
GCNT1,0.00514853874765146,-0.410847129147037,0.013,0.017,1
SCMH1,0.00516116441635726,0.269568385333641,0.031,0.025,1
ODF2L,0.0051652068404624,-0.113201515695807,0.176,0.188,1
KRT18,0.00517770839883503,0.48605508778616,0.012,0.009,1
MIEF1,0.0051861096138539,0.190118675970596,0.061,0.053,1
SLAMF7,0.00520025213631303,-0.206132243755999,0.052,0.06,1
HDGF,0.00521768293310948,-0.153760240107779,0.095,0.105,1
IRAK2,0.00523168912964975,0.389058761310519,0.022,0.018,1
RAVER1,0.00524851245528986,-0.183334488110413,0.088,0.098,1
DHODH,0.00527713355377872,-0.339883474314575,0.017,0.022,1
USP10,0.00528423290118056,0.137700668367243,0.163,0.151,1
MSI2,0.0052981743142625,0.126344507122968,0.104,0.094,1
WDR41,0.00530639302594067,-0.250612344520927,0.036,0.042,1
CFLAR,0.00531769078135096,-0.111734049957312,0.302,0.314,1
CRYBB2,0.00532201658054628,0.537064359704508,0.01,0.007,1
LINC01237,0.00533367465122413,0.45970180230041,0.016,0.012,1
INTS5,0.00533370073171909,0.257711580566118,0.039,0.032,1
TMEM39A,0.00533376102281207,0.191719267845132,0.066,0.058,1
AP001269.4,0.00535361203313073,0.491078154430328,0.01,0.007,1
ZCWPW2,0.00537299102875085,-0.298766999338826,0.026,0.032,1
GNPAT,0.00538669410684933,0.142986479061311,0.129,0.118,1
PHF19,0.00539421742614917,0.216758648427367,0.054,0.046,1
AL590764.1,0.00539724980417988,-0.380895382443384,0.015,0.019,1
TMCO4,0.00540666629044944,-0.295907539211271,0.03,0.036,1
IFNLR1,0.00542856555017738,-0.422948622459819,0.013,0.018,1
AFG1L,0.0054420111849078,-0.399500765751293,0.011,0.015,1
INTS11,0.00546523253282932,-0.115280672581885,0.183,0.196,1
SETX,0.00547628737448602,-0.114457184119936,0.181,0.194,1
OAZ2,0.00548592654919211,-0.169957347450937,0.068,0.077,1
POLB,0.00549553373458649,0.187690240188739,0.071,0.063,1
ZKSCAN5,0.00550237879891716,0.31577844107414,0.026,0.021,1
CTDNEP1,0.00551825667794737,-0.108394718603986,0.142,0.154,1
HIST1H2AM,0.00552634005202737,0.171022944341581,0.082,0.073,1
TENT2,0.00553698054977762,0.102195374441503,0.161,0.149,1
CDKAL1,0.00554618748265022,0.204187485442355,0.061,0.054,1
APOA1,0.0055661189851635,-0.436784008143085,0.009,0.013,1
RAF1,0.00556846439545871,0.111159564333028,0.166,0.154,1
CHPT1,0.0055701262722595,0.206432418445659,0.054,0.047,1
RAB8A,0.00557166755718212,-0.101938766526343,0.202,0.215,1
AC004889.1,0.00558698758335255,-0.401232040270316,0.012,0.015,1
PSMD9,0.00559070183828723,-0.118562449869323,0.171,0.184,1
PPP1R3E,0.0055921664386684,0.211328357379406,0.061,0.053,1
FEZ2,0.00561274030128917,-0.18924042504237,0.049,0.057,1
SPNS3,0.0056162403265128,-0.206232259911812,0.051,0.058,1
RGS3,0.00562329097468276,-0.284815805976296,0.04,0.047,1
MIR4453HG,0.00562703803384438,0.545525938452704,0.01,0.007,1
TMEM268,0.00564334108342912,-0.302067849287844,0.023,0.028,1
GYS1,0.00564700320829323,-0.248804229180997,0.031,0.037,1
RNF4,0.00566116502537565,0.118675494447047,0.174,0.162,1
KLC1,0.0056671876237906,-0.117578310388241,0.128,0.139,1
ARMC5,0.00566723693259502,0.230872311208306,0.041,0.035,1
TRAFD1,0.00567069567919547,-0.196158401262707,0.074,0.083,1
CA5B,0.00567185424308086,-0.137626438109006,0.157,0.169,1
MAP3K2,0.00569290176915277,0.127964729986956,0.158,0.147,1
RP2,0.00569486002437373,0.243732255604936,0.045,0.039,1
WSB2,0.00570877115060193,-0.284258164844216,0.026,0.031,1
HMGXB4,0.00571299254773099,0.150041236595261,0.086,0.077,1
PTK7,0.00573052124547458,-0.531429244979241,0.009,0.012,1
ZNF250,0.00573243844055666,0.238431039617897,0.041,0.035,1
JMJD4,0.00574778650092905,0.215934273710311,0.05,0.043,1
CPNE8,0.00577537258399516,-0.302828336209322,0.023,0.028,1
PLCB3,0.0057850645023453,-0.47517599991849,0.009,0.012,1
SIRT7,0.00579606858672318,-0.121691103271896,0.138,0.149,1
LMO7,0.00580168520274878,0.254268605470897,0.031,0.025,1
ATP6AP1,0.00581268843236657,-0.112596946903415,0.174,0.186,1
CRYBG3,0.00582535218769104,-0.344291143796872,0.018,0.022,1
PIGS,0.00584496947808221,0.150041236595261,0.093,0.083,1
MAN1A2,0.00585101299453873,0.112873735013256,0.164,0.151,1
MRPL36,0.00585478640401804,-0.154913779688388,0.088,0.098,1
PTPN23,0.00585555982695343,-0.211078632903122,0.045,0.052,1
MAP4K5,0.00588191199694481,0.107707028902718,0.114,0.103,1
HPF1,0.00589643597953811,-0.178148318288391,0.046,0.054,1
MBD3,0.00590243479867543,-0.237420018331157,0.033,0.039,1
NABP2,0.00592070029591105,-0.176836074263834,0.06,0.068,1
SRC,0.0059226065241847,0.332371258928355,0.019,0.015,1
RRAS2,0.00594496482369387,0.21891209782623,0.064,0.056,1
TUBB1,0.00595089668886207,-0.390438828215065,0.018,0.022,1
ZNF181,0.00595228235509866,0.332905293745071,0.023,0.019,1
CTSB,0.00596036100980818,-0.110004011654105,0.196,0.208,1
FUT4,0.00596684249200153,-0.370946775797925,0.01,0.014,1
CFL2,0.00597518012229526,-0.220682362126945,0.047,0.055,1
KCNK6,0.00597978659746215,-0.236329230976555,0.039,0.046,1
ZNF227,0.00599462047016117,0.258463696481247,0.037,0.031,1
TOR1B,0.00605058273664302,0.211626100196805,0.057,0.049,1
PRPSAP1,0.0060814058469547,-0.158340326454153,0.082,0.091,1
KDM6A,0.00608791500624979,0.142693919670196,0.122,0.112,1
PRPF3,0.00609362609092827,0.126572220959937,0.125,0.114,1
RAD9A,0.00609434106965524,-0.154750945978071,0.06,0.069,1
PIK3C2A,0.00609606114350066,0.180080062976644,0.076,0.067,1
TMEM250,0.00611312862883596,-0.354750915441912,0.017,0.021,1
ELMOD3,0.00615498183528732,-0.178556750157956,0.06,0.068,1
RPH3AL,0.0061679394193179,-0.493209922748751,0.009,0.012,1
ZNF486,0.00617247379278552,-0.41995267351798,0.01,0.014,1
APBA3,0.00617306674797078,-0.179943074899415,0.063,0.071,1
PHGDH,0.00618612777440092,-0.340641316026476,0.015,0.019,1
CTDSP2,0.00618916518222024,-0.135647714860774,0.094,0.104,1
IPO9,0.00620039890277723,0.178055612764858,0.072,0.063,1
DBP,0.0062653713087538,-0.239779977074746,0.028,0.033,1
PIGP,0.00626826013397606,0.177103132822559,0.079,0.07,1
KMT2B,0.00627678356762103,-0.187543775925612,0.052,0.059,1
MLYCD,0.0062956159771344,-0.318156838722012,0.02,0.025,1
RTF1,0.00630061234055415,-0.103465953331787,0.233,0.246,1
LCMT2,0.00630334804522252,0.505641761165128,0.01,0.007,1
WEE1,0.00631231450960755,-0.43351444291165,0.013,0.017,1
VPS26B,0.00631273165156738,0.102298275248657,0.171,0.159,1
EFNA4,0.00631560392302736,-0.382233937967956,0.01,0.014,1
TPRKB,0.00632533648052945,0.148007839442733,0.116,0.106,1
NUP153,0.00634245986660486,0.126501679788629,0.106,0.096,1
FLYWCH1,0.00637554715229588,-0.210425244370251,0.043,0.05,1
ASGR2,0.006383164091056,-0.221599070777553,0.029,0.035,1
RPP21,0.0063884047605515,0.123414734549907,0.182,0.17,1
CD93,0.00641208920424181,-0.110289667401131,0.054,0.061,1
COLGALT1,0.00641779605814732,-0.201140663267215,0.068,0.076,1
COL19A1,0.00642824262407216,0.503890805614722,0.017,0.013,1
MIR4435-2HG,0.00643058843157433,-0.156387299657154,0.096,0.105,1
ASCC2,0.00645669201676593,-0.113024686678176,0.137,0.149,1
CDC42EP2,0.00645776169507584,0.556332693409288,0.011,0.008,1
ELOF1,0.00646138877852551,-0.121997982499742,0.122,0.133,1
PRKRA,0.00648817740997642,0.148432240127007,0.114,0.104,1
RPF1,0.00649848562995801,0.113320765550511,0.15,0.138,1
FAM168B,0.00650307937882995,0.208842590211447,0.06,0.053,1
MPP1,0.00651933012251245,-0.263730185339591,0.061,0.069,1
NAP1L5,0.00652417031622508,0.217125419762987,0.043,0.036,1
BCL7B,0.00653438852272268,0.112357443561033,0.203,0.19,1
VPS13B-DT,0.00655117476737107,0.20593956188967,0.047,0.04,1
ELP2,0.00656278421573368,0.109133293015055,0.146,0.134,1
TNFRSF1A,0.00656439488982221,-0.159411344745041,0.088,0.098,1
SLC14A1,0.00656507471564099,-0.38092089677353,0.014,0.018,1
LINC02361,0.00656542949022094,0.221244956289763,0.049,0.042,1
FFAR2,0.0065722092174398,-0.567982793917484,0.012,0.016,1
NMT1,0.00657341657963542,-0.139100002595773,0.098,0.108,1
WDR92,0.00658432670354146,-0.433301168457733,0.011,0.015,1
SAMD12,0.00660795569146759,-0.381340223921051,0.014,0.019,1
WBP1,0.00663776780478385,-0.102242435562929,0.166,0.178,1
LINC02422,0.00664337249122482,-0.355108682347872,0.014,0.018,1
FCRLA,0.00665945682418869,-0.315477711920951,0.031,0.036,1
GPD1L,0.00666725142265697,0.299593394270392,0.028,0.023,1
SPATA20,0.00667568502914707,-0.14579762942344,0.082,0.091,1
TSR3,0.0066758567771433,-0.240218689649186,0.036,0.043,1
DNAJC27,0.0066927570113492,0.202060544965096,0.059,0.052,1
RIN2,0.0066929494426359,-0.33166730232887,0.016,0.021,1
GSAP,0.00669409180511676,-0.190590296970509,0.089,0.098,1
BX664615.2,0.00669701680587433,0.437737696663325,0.013,0.01,1
SLC22A4,0.00671193938286334,0.450877675141439,0.013,0.009,1
TRAPPC12,0.00671725008338787,-0.183327009926182,0.054,0.061,1
KLHL8,0.0067289574722821,0.231077808686168,0.04,0.034,1
ZNF212,0.00674187941466902,0.323094275591389,0.023,0.018,1
AGFG2,0.00675352831956414,-0.340130592744362,0.018,0.023,1
CCL5,0.00675522678490987,-0.145249327020616,0.381,0.39,1
ARFGAP2,0.00676338881196964,0.11079500456446,0.171,0.159,1
GSK3A,0.00676401412743751,-0.254260987545225,0.034,0.04,1
INTS2,0.00679204549495182,0.305718233132564,0.026,0.021,1
TAPT1,0.00680496115653334,0.249432993238391,0.039,0.033,1
SLC25A1,0.00680735891451282,-0.118855100924438,0.115,0.126,1
FPR2,0.00681625552718854,0.512611315979969,0.012,0.008,1
FAM241B,0.00683544938118602,0.408383947104333,0.017,0.013,1
RPP14,0.00683595267070516,0.249988071040296,0.042,0.036,1
DUSP18,0.0068370170061966,-0.305030924485835,0.026,0.031,1
VENTX,0.00686131819498102,-0.416999356128633,0.011,0.015,1
LETMD1,0.00688042814488145,0.111301015034556,0.192,0.179,1
PPTC7,0.00689789038683681,-0.157316159794477,0.064,0.072,1
TRAV38-1,0.00690494713921453,0.413075642429055,0.011,0.008,1
EVA1B,0.00691684474754434,-0.470671289075097,0.009,0.012,1
ING5,0.00697704592403969,0.150041236595261,0.099,0.09,1
BRICD5,0.00698004420815951,-0.422694961792636,0.009,0.012,1
CSRP1,0.00700003590026112,-0.150492076077059,0.113,0.123,1
TRMT2B,0.00701444751014138,0.170262260682112,0.078,0.069,1
ZNF747,0.00702069732155087,0.290332577716815,0.029,0.024,1
TMEM219,0.00704559939502407,-0.107258478365108,0.33,0.341,1
RIC8B,0.00705176091257232,-0.276170006671921,0.023,0.028,1
CRAT,0.00707731179253843,-0.247174985596338,0.037,0.043,1
POLR3E,0.00708938352240472,0.168443208547051,0.072,0.064,1
ZBTB6,0.00710767552255498,0.384693841059233,0.017,0.013,1
ZNF101,0.00711372099422992,0.134509838092013,0.097,0.088,1
ACCS,0.00712573847791609,0.219952296608621,0.042,0.036,1
TTF1,0.00713109834324602,0.184719198374677,0.065,0.057,1
AC083798.2,0.00717115465599846,0.226612669536528,0.049,0.042,1
GNA13,0.00717154697192621,0.110041326386812,0.158,0.147,1
PNMA1,0.00717260538666283,0.134716562479092,0.069,0.061,1
JOSD2,0.00720492727018742,-0.117658378829072,0.109,0.119,1
GASK1B,0.00724311416459977,-0.220218108378094,0.025,0.03,1
PHF11,0.00725472004327873,-0.105133814722453,0.213,0.225,1
PPM1B,0.00727063248560231,0.10543034989497,0.162,0.15,1
C1orf216,0.00729176844884697,-0.336380895920348,0.015,0.019,1
SRPK1,0.00730478159635497,-0.152462123733904,0.107,0.117,1
C11orf74,0.00731951755608853,-0.526382815635894,0.008,0.011,1
GPR162,0.00732391298225267,-0.500951134461092,0.007,0.01,1
RAP1GDS1,0.00732920886119457,-0.125815325691573,0.121,0.132,1
AHCYL1,0.00733014285816564,-0.228762290906606,0.049,0.056,1
TBC1D5,0.00733808089378835,-0.130560345959895,0.126,0.137,1
KIF19,0.00735198844213687,-0.389991921225451,0.018,0.023,1
HSH2D,0.00735813869611581,-0.130229674709247,0.177,0.189,1
PHLDB3,0.00736558964563983,0.192359798899991,0.061,0.053,1
MRPS11,0.0073756936998509,-0.171530857046398,0.076,0.084,1
ADIPOR2,0.00738030964907062,0.161604292664388,0.093,0.083,1
EPS15L1,0.00740447868918347,-0.175677014454466,0.098,0.107,1
SELENON,0.00741912772601563,-0.284249223748058,0.024,0.029,1
PRXL2C,0.00743236370933627,0.190518745798478,0.069,0.061,1
POR,0.00743446531597035,0.174529713878051,0.089,0.08,1
ZBTB44,0.00743683858264621,0.144258884001255,0.113,0.103,1
U2AF1L4,0.00744078061310456,-0.116887943483755,0.162,0.174,1
NFAM1,0.00744354087272386,-0.205304592991031,0.036,0.042,1
BX890604.2,0.00744461382332883,0.225368487302326,0.049,0.042,1
FKBP2,0.0074942869112075,-0.154646790437375,0.076,0.085,1
FAM86C1,0.00749755604848206,0.37434324794034,0.017,0.013,1
PNPO,0.00751749292141054,-0.305802479071469,0.017,0.021,1
SPATA2L,0.00753574792404031,0.216552928773757,0.047,0.04,1
NECTIN2,0.00753714871014293,0.418007937971286,0.015,0.012,1
MLLT1,0.00760092127960391,-0.274287865537405,0.028,0.034,1
C17orf107,0.00760934634555261,0.400797312650618,0.013,0.01,1
RILPL2,0.00762166234641546,0.140057148022639,0.206,0.194,1
BISPR,0.00762676490999013,-0.192915813931696,0.059,0.067,1
NRBF2,0.00763166639430411,0.136731939262579,0.116,0.106,1
SLC25A20,0.00764160104258077,0.229746214790099,0.041,0.035,1
AL355075.4,0.00764704092758126,0.290064752323711,0.026,0.021,1
GRAMD1A,0.00766122605927939,-0.113763633898174,0.139,0.15,1
C16orf70,0.00767901690278842,-0.265591311172485,0.034,0.04,1
BACE2,0.00769787942567798,-0.480615455424604,0.01,0.013,1
CMTM7,0.00770524468271733,-0.129108970469526,0.181,0.193,1
FBXO8,0.00771512691668477,0.246883359863072,0.038,0.032,1
