,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
CASP1,8.63290867194808e-09,-0.195302683941009,0.143,0.161,0.000193774268050547
MOB4,8.65051693831626e-09,0.197335244511404,0.146,0.128,0.000194169503197447
NBPF20,8.66008765894457e-09,0.455540254885435,0.036,0.027,0.00019438432759267
RABGGTB,8.74901813812317e-09,0.190235049401335,0.149,0.131,0.000196380461128313
CTBP2,8.77310918089673e-09,-0.378428734288415,0.033,0.043,0.000196921208674408
ELMO1,8.85100184797519e-09,0.185164006702996,0.156,0.138,0.000198669587479651
MAPK6,8.97903395670145e-09,0.319018556886945,0.071,0.058,0.000201543396192121
USP9X,9.01029976248048e-09,0.232226280475471,0.109,0.093,0.000202245188468637
MCM6,9.08665481221316e-09,0.352956192751203,0.044,0.034,0.000203959053914937
IGFBP7,9.0946240021604e-09,-0.377773975302094,0.037,0.048,0.000204137930352492
NR3C2,9.1231962508229e-09,0.475145268362541,0.029,0.021,0.000204779263045971
TIMM23,9.12387045739785e-09,0.263905133028979,0.086,0.072,0.000204794396286752
PLEKHA1,9.16093067993457e-09,0.205762093299607,0.123,0.107,0.000205626250041811
GABPB1-IT1,9.60529092317526e-09,0.180380378227767,0.169,0.15,0.000215600360061592
LTBR,9.60573108310892e-09,-0.402225989212059,0.031,0.041,0.000215610239891463
ACP1,9.68047813221518e-09,0.14317027493492,0.218,0.197,0.000217288012155702
RAB27A,9.73690678612449e-09,-0.197639323775487,0.113,0.13,0.00021855460972135
LAMTOR4,9.79310162673361e-09,-0.151327846917879,0.354,0.374,0.000219815959113663
KAT7,9.90172031382505e-09,0.237426191607586,0.111,0.095,0.000222254014164117
SZRD1,9.95425590818897e-09,0.182858841267977,0.154,0.135,0.00022343322811521
AC092803.1,1.00916441674411e-08,-0.731145971327153,0.007,0.012,0.000226517044982382
FYTTD1,1.00979391022905e-08,0.203122038350041,0.141,0.124,0.000226658341090012
UBE2I,1.02153532955697e-08,0.125173955988847,0.288,0.265,0.000229293820072358
ABCE1,1.02696886443604e-08,0.242269283871242,0.096,0.081,0.000230513431311313
PLEKHA5,1.02964606766204e-08,-0.57491060393839,0.012,0.019,0.000231114356347421
PNO1,1.03254860435197e-08,0.333524336513046,0.059,0.047,0.000231765859732843
PLEKHO1,1.04192884709184e-08,-0.28839065521867,0.084,0.098,0.000233871349018235
HAR1B,1.05725663539114e-08,0.767699972941024,0.013,0.008,0.000237311824379894
DNAJC15,1.0596928775176e-08,0.181568630445999,0.162,0.143,0.000237858663287601
RIPK2,1.06138608508742e-08,0.251507111649051,0.108,0.093,0.000238238720658722
VPS26B,1.08974847816274e-08,0.203464997720628,0.131,0.114,0.000244604943408409
CTBS,1.10896926011748e-08,0.226028450307153,0.111,0.095,0.00024891924012597
PPP1CC,1.1095223066722e-08,0.123472623258903,0.247,0.225,0.000249043376955643
CARS,1.11760488704598e-08,-0.259136911228633,0.081,0.096,0.00025085759294634
BCL2L11,1.13312834527714e-08,0.303290481930603,0.07,0.057,0.000254341988380907
PDCD1,1.15167890931708e-08,-0.5123495124042,0.015,0.021,0.000258505847985312
STAG3,1.15993816315796e-08,0.410141408946195,0.037,0.028,0.000260359720102436
SLC7A7,1.16988165949579e-08,-0.237370073992905,0.073,0.087,0.000262591637290425
SF3B2,1.19098549627239e-08,0.120076703578646,0.343,0.321,0.0002673286044933
RUNX3,1.20618645528415e-08,0.15899256557789,0.214,0.194,0.000270740611753081
MAF1,1.22119950676713e-08,0.157087151235694,0.218,0.197,0.00027411044128895
DDX54,1.2286690942209e-08,0.20742667758591,0.126,0.109,0.000275787064888824
LILRA2,1.25617238673649e-08,-0.277333913798802,0.052,0.064,0.000281960453926872
DENND1C,1.26474387758568e-08,0.175557943850283,0.168,0.149,0.000283884410762882
RASGRP2,1.27108806920937e-08,0.112990619610593,0.296,0.273,0.000285308428014736
RRN3,1.28177790184156e-08,0.22652864107579,0.108,0.092,0.000287707867847358
METTL16,1.30901392712578e-08,0.27792284591771,0.076,0.062,0.000293821266082652
MARVELD1,1.31653480911417e-08,-0.781621403042569,0.006,0.011,0.000295509403253767
LACTB2,1.3181883693351e-08,-0.433180333259418,0.024,0.033,0.000295880561380957
CD163,1.32465226960662e-08,-0.39072819163515,0.026,0.035,0.000297331448435903
BUD23,1.34680886975714e-08,0.192737413463625,0.151,0.133,0.000302304718905687
SLC22A18,1.34952625156844e-08,-0.434756562470694,0.023,0.031,0.000302914662427051
POLR2A,1.41325968199355e-08,0.170537832561496,0.172,0.153,0.000317220268220273
BCL7B,1.42910888462655e-08,0.193662907223151,0.146,0.129,0.000320777780243275
BLVRA,1.45515114435324e-08,-0.277016565344907,0.083,0.097,0.000326623225861529
MIA3,1.47306527692171e-08,0.212831220055824,0.129,0.113,0.000330644232057847
CLK1,1.48831904136498e-08,0.135818534482042,0.271,0.249,0.000334068092024783
AMD1,1.49828895170494e-08,0.158547327070295,0.198,0.178,0.000336305938099691
PNN,1.50860445456127e-08,0.121143782285157,0.272,0.249,0.000338621355870822
UQCC3,1.51642572363507e-08,-0.282935946698248,0.06,0.072,0.000340376917927129
NOL9,1.52739383403958e-08,0.303926597673091,0.065,0.053,0.000342838819988523
PPWD1,1.54682244709799e-08,0.222633543798239,0.113,0.097,0.000347199766475614
AKAP17A,1.55708674336644e-08,0.217933346769672,0.111,0.095,0.00034950369041603
ZNFX1,1.59142513073337e-08,0.196820623385416,0.128,0.111,0.000357211284844413
RAB14,1.59248581847959e-08,0.162003705827483,0.186,0.166,0.000357449366815928
IRF2BP2,1.63646089812559e-08,0.156765971752178,0.211,0.19,0.00036732001319327
TIMP2,1.63782317754196e-08,-0.312077889497961,0.047,0.058,0.000367625790431068
IL12RB2,1.64037939099877e-08,0.696928524787589,0.014,0.009,0.000368199558103585
OGA,1.66581731642163e-08,0.144465659807164,0.224,0.203,0.000373909354843998
DDX50,1.66884483562415e-08,0.187191355878227,0.157,0.139,0.000374588911804197
FAM120B,1.69437793717276e-08,0.279582781910887,0.074,0.061,0.000380320071777797
MYSM1,1.69766655137943e-08,0.251327537410523,0.085,0.071,0.000381058234122626
MRPL23,1.70736880297518e-08,0.252168855942476,0.079,0.066,0.000383236001515809
ZNF410,1.71858523456571e-08,0.245573783694884,0.093,0.079,0.00038575364175062
NFKBID,1.72932839873605e-08,0.309469202252089,0.085,0.071,0.000388165052380293
RUNX1,1.76094309165678e-08,0.212761393683403,0.126,0.11,0.000395261286353281
ATP6V1D,1.78584830362341e-08,-0.307911287282533,0.047,0.058,0.000400851510231311
USPL1,1.81864054631176e-08,0.297160622755326,0.069,0.057,0.000408212057025137
SLC25A38,1.83453550615558e-08,0.229189170169444,0.109,0.093,0.000411779839711682
TICAM2,1.84554918303757e-08,-0.761721845604864,0.006,0.011,0.000414251969624612
BRI3,1.86469288995306e-08,-0.231344519379205,0.108,0.123,0.000418548966078863
ALDH16A1,1.86938436357701e-08,-0.239453693649387,0.073,0.086,0.000419602014248496
SLC16A7,1.89123617461871e-08,0.243143909566952,0.089,0.075,0.000424506871754916
TYROBP,1.91149961935394e-08,-0.287026792589959,0.279,0.291,0.000429055204560186
CYFIP1,1.91637623499878e-08,-0.455818177998523,0.023,0.031,0.000430149809707825
LRRC25,1.9263688227357e-08,-0.243341949123296,0.052,0.064,0.000432392745951256
MDS2,1.92728456249222e-08,0.391847904750908,0.039,0.03,0.000432598292897003
SRSF4,1.93034400370667e-08,0.1507505372684,0.215,0.195,0.000433285015071998
EOMES,1.94290532614619e-08,-0.323671244443944,0.04,0.05,0.000436104529506773
OXCT1,1.94717094094798e-08,0.260171942292922,0.084,0.071,0.000437061989405183
HACD2,1.95935374384537e-08,0.363039256981379,0.045,0.035,0.000439796541343531
CENPV,1.96792547934743e-08,0.468670581627532,0.03,0.021,0.000441720553094325
LINS1,1.98368680006028e-08,0.243310128248038,0.094,0.08,0.00044525833914153
KCNE3,1.99474177158747e-08,-0.442128699766331,0.022,0.03,0.000447739738050523
PRPF3,2.0164835970458e-08,0.236701176078746,0.101,0.087,0.0004526199081929
HIST2H2AC,2.02300209172861e-08,0.206072152869273,0.107,0.091,0.000454083049509404
AL022328.4,2.09218989032154e-08,0.522364261723748,0.025,0.018,0.000469612942781573
LRRC59,2.14496986511289e-08,0.23232645248217,0.102,0.087,0.000481459935923238
COG1,2.15210154500638e-08,0.263488533895858,0.081,0.068,0.000483060712792133
RNF166,2.15525896976893e-08,0.172421883800343,0.221,0.201,0.000483769428354335
CD300LB,2.15974637793537e-08,-0.508696717037653,0.018,0.025,0.000484776671991373
LMBR1L,2.16830939623531e-08,0.229883821952809,0.102,0.087,0.000486698727078978
G2E3,2.2160927269695e-08,0.281182677011996,0.084,0.07,0.000497424173495574
CENPK,2.21616999161122e-08,0.245767311809531,0.095,0.081,0.000497441516317055
TMEM39A,2.21888322604103e-08,0.333634013223445,0.055,0.044,0.00049805052891717
CTSW,2.22920586995029e-08,-0.154905564368462,0.312,0.332,0.000500367549569043
NUS1,2.26960411724507e-08,0.253487548613217,0.089,0.075,0.000509435340156828
TNFRSF13C,2.33684831549645e-08,0.364215143460112,0.043,0.033,0.000524528972896334
SCIMP,2.33970127977538e-08,-0.319071349604441,0.046,0.057,0.000525169349258382
SENP5,2.37594358840418e-08,0.258948495217981,0.081,0.067,0.000533304297853202
DYM,2.42845990086664e-08,0.221139299367382,0.119,0.104,0.000545092109348525
NUP133,2.46186713573194e-08,0.248918094013047,0.085,0.072,0.000552590697286391
NT5E,2.47871598576729e-08,0.330508378379377,0.045,0.035,0.000556372590165325
MBOAT1,2.52064768215931e-08,-0.462625826031825,0.021,0.029,0.000565784578737478
DLD,2.58932151438627e-08,0.234489826235487,0.091,0.077,0.000581199107119142
LINC00937,2.60643568533459e-08,-0.392861892877335,0.036,0.045,0.000585040553930203
NAPSA,2.61194378578715e-08,-0.307038338311893,0.045,0.056,0.000586276902157784
NFAM1,2.69705540488855e-08,-0.39572292979513,0.029,0.037,0.000605381056181283
CGRRF1,2.70565371181419e-08,0.270582534969566,0.081,0.068,0.000607311032153812
PKN2,2.7075135572402e-08,0.188942172281915,0.126,0.109,0.000607728493058135
RDH11,2.72372687914201e-08,-0.272312086066143,0.062,0.074,0.000611367735292217
ATP2A3,2.72601315768422e-08,0.174244826699851,0.181,0.162,0.000611880913373801
ZFC3H1,2.76792582829424e-08,0.170241293384543,0.17,0.152,0.000621288631418925
FEM1A,2.77959706086991e-08,0.338558202109583,0.052,0.041,0.000623908356282861
PRDM4,2.84084619214305e-08,0.397880142035838,0.043,0.033,0.000637656336288429
VDAC2,2.8490957538649e-08,0.140150149561989,0.24,0.219,0.000639508032912516
WAKMAR2,2.85818359144197e-08,0.297700073189041,0.061,0.049,0.000641547888935063
WBP2,2.86043219773236e-08,0.133660998362099,0.191,0.171,0.000642052611103006
RELA,2.87126627223855e-08,0.189697973950075,0.155,0.137,0.000644484427466665
KRTCAP2,2.8875272391031e-08,-0.127953323905868,0.327,0.348,0.000648134364089083
TCF7,2.96964270156581e-08,0.109530576167663,0.29,0.267,0.000666566000793462
MMADHC,2.99439009364225e-08,0.167922335703667,0.163,0.145,0.00067212080041894
MAP3K2,2.99668911465474e-08,0.215044087424545,0.123,0.107,0.000672636838675403
FAM169A,3.14672359167767e-08,0.400830029797827,0.038,0.029,0.00070631357738797
PSIP1,3.20956095957444e-08,0.127579007910946,0.254,0.233,0.000720418052986078
TLR4,3.23349254817353e-08,-0.388847770680627,0.03,0.039,0.000725789737363031
GZMA,3.25807003241333e-08,-0.235413840528639,0.252,0.269,0.000731306399475496
AC245407.2,3.40972244736332e-08,0.228478834694745,0.095,0.081,0.000765346300535172
PTPN11,3.47890216918827e-08,0.224609717193014,0.101,0.087,0.000780874380895999
ZSCAN25,3.48596849538507e-08,0.375446797416581,0.041,0.031,0.000782460488474132
NUFIP2,3.49537692622927e-08,0.180945841006191,0.138,0.121,0.000784572304861423
IQSEC1,3.52605937987892e-08,0.187909722526017,0.144,0.127,0.000791459288407623
TSR2,3.53855737474331e-08,0.195594978015655,0.132,0.116,0.000794264588334883
ULK3,3.55938140311373e-08,0.220356745013617,0.115,0.099,0.000798938749742907
SNHG8,3.55958287466361e-08,-0.120954412361621,0.417,0.436,0.000798983972046993
CCDC12,3.60640957783148e-08,0.152857789449086,0.202,0.183,0.000809494693840055
CNOT8,3.63958051388899e-08,0.176435204320964,0.145,0.128,0.000816940242147523
TUBB6,3.69325443753317e-08,-0.581250714929827,0.014,0.02,0.000828987891048696
USP30,3.69959205531153e-08,0.474630517576425,0.027,0.02,0.000830410432735226
RSF1,3.73868498922643e-08,0.147261733826785,0.214,0.194,0.000839185232681765
SMG1,3.78173811291085e-08,0.129187053813955,0.234,0.213,0.00084884893682397
MECP2,3.82169802558307e-08,0.181589239050316,0.165,0.147,0.000857818338822376
UBXN4,3.8669120704379e-08,0.121803599714115,0.26,0.238,0.000867967083330491
NELFB,3.89708700847334e-08,-0.404571193626175,0.027,0.035,0.000874740149921925
SLU7,3.92436169404335e-08,0.187317915488197,0.144,0.127,0.000880862225844971
C1orf174,4.0242571045136e-08,0.249242125615253,0.089,0.075,0.000903284749679123
CBLL1,4.03444824199975e-08,0.200413222931568,0.125,0.109,0.000905572252399263
ATL1,4.05839025802392e-08,0.825754061746581,0.011,0.006,0.00091094627731605
U2SURP,4.09076117505272e-08,0.133456719359375,0.219,0.199,0.000918212253352334
NLRP12,4.09506104083071e-08,-0.546677382705903,0.016,0.022,0.00091917740122486
FBLN7,4.10266661482268e-08,0.501885854510621,0.024,0.017,0.000920884548363099
SNRNP70,4.12082463877405e-08,0.1419745288309,0.211,0.191,0.000924960298419224
ARL14EP,4.15016836070613e-08,0.238303069041257,0.093,0.079,0.000931546790244098
LRRC8C,4.15659929330014e-08,0.254747571493783,0.09,0.077,0.000932990277374148
RGS19,4.25263823387227e-08,-0.150172033293811,0.184,0.204,0.00095454717797497
CISD1,4.2681965833994e-08,-0.349776112933124,0.036,0.046,0.000958039405109829
MAPRE2,4.2762631580491e-08,0.123763138775125,0.249,0.228,0.000959850028455701
GUCD1,4.30204751630733e-08,0.270954299162736,0.077,0.064,0.000965637585510344
FAM118A,4.30283718018643e-08,-0.180370796390935,0.129,0.146,0.000965814833464646
MEGF9,4.34201546131546e-08,-0.303591321244766,0.058,0.07,0.000974608790446869
ALDH3B1,4.34281812457903e-08,-0.411649924437644,0.025,0.033,0.00097478895624301
NCAM1,4.35952580874577e-08,0.525560106475607,0.024,0.017,0.000978539163031075
TRMT10C,4.44719956049275e-08,0.206415562978071,0.109,0.094,0.000998218413348203
MAP4K2,4.4688718626315e-08,0.191451416359087,0.13,0.114,0.00100308297828627
RPF1,4.52185678854829e-08,0.214378829236427,0.113,0.098,0.00101497597475755
LUC7L,4.52506684880874e-08,0.192394961714621,0.137,0.12,0.00101569650488361
ARID2,4.59990188739175e-08,0.22590213387655,0.098,0.084,0.00103249397764395
RASGEF1B,4.6448178595202e-08,0.387273918412014,0.047,0.037,0.0010425758167479
AKIRIN2,4.65653683279195e-08,0.155772253224173,0.181,0.163,0.00104520625748848
THEM4,4.74152444802568e-08,0.176564578798199,0.146,0.129,0.00106428257760384
SEMA6B,4.76380242992308e-08,0.636692604998861,0.021,0.014,0.00106928309342054
ESCO1,4.79314665196449e-08,0.234229677673235,0.087,0.074,0.00107586969749995
PPP1R15A,4.83976608014272e-08,0.14719371017019,0.448,0.431,0.00108633389434884
PPP2R1A,4.88332459547999e-08,0.140003247367602,0.221,0.201,0.00109611103870144
SLC25A32,4.89687584123092e-08,0.241955089992933,0.084,0.07,0.00109915275132269
ZNF518B,4.90243718165309e-08,0.363494552545131,0.045,0.035,0.00110040104979385
EIF4A3,4.91040911887461e-08,0.219190223793087,0.1,0.085,0.0011021904308226
RABGEF1,5.01226604401809e-08,0.318022576881348,0.055,0.045,0.0011250532362403
C15orf40,5.03708613401981e-08,0.221326398443447,0.106,0.091,0.00113062435364209
DMTF1,5.18291546628041e-08,0.214296223414483,0.108,0.093,0.0011633572055613
SS18L2,5.24541841772692e-08,0.176181466628339,0.162,0.144,0.00117738661804298
DDX27,5.27064982619076e-08,0.192815207422677,0.139,0.123,0.00118305005998678
STAG1,5.27679646355733e-08,0.21743512172726,0.101,0.087,0.00118442973421008
CRLF3,5.38963735954443e-08,0.180595824431753,0.155,0.138,0.00120975800172334
XPO4,5.40287334367537e-08,0.225871133207588,0.107,0.092,0.00121272895072137
OXA1L,5.40338205447753e-08,0.122330708694663,0.264,0.242,0.00121284313594803
C19orf38,5.41448309604405e-08,-0.232273413243044,0.071,0.084,0.00121533487573805
SFSWAP,5.58888843615702e-08,0.18844069086953,0.143,0.126,0.0012544818983798
COG5,5.61104426714631e-08,0.259037555989351,0.08,0.067,0.00125945499620366
AGO4,5.69228114190692e-08,-0.324496926026241,0.04,0.05,0.00127768942511243
TBCA,5.69928722808908e-08,-0.131334265702066,0.276,0.296,0.00127926201121687
LYN,5.7365091904396e-08,0.25232611842613,0.201,0.184,0.00128761685288607
POGZ,5.7762775950433e-08,0.2089980038313,0.118,0.103,0.00129654326898342
MTLN,5.78354596354637e-08,-0.205905690543224,0.105,0.12,0.00129817472697762
GPR68,5.81430367932933e-08,-0.653404741820107,0.009,0.014,0.00130507860386226
LEMD3,5.83032589885763e-08,0.233817772805,0.098,0.084,0.00130867495125758
KIAA0586,5.98792774822563e-08,0.289364947149658,0.061,0.05,0.00134405026236672
RBM48,5.98992300129755e-08,0.218002751272975,0.101,0.087,0.00134449811687125
CHN2,6.00196350425989e-08,-0.432862803811479,0.023,0.03,0.00134720072816617
TRAF1,6.04936016850428e-08,0.294637686744269,0.057,0.046,0.00135783938342247
PWP1,6.07471648081775e-08,0.202628005019427,0.128,0.112,0.00136353086128435
PLBD1,6.17294933179174e-08,-0.206314518261743,0.061,0.073,0.00138558020701397
NSG1,6.19155563310887e-08,0.280713420715533,0.072,0.06,0.00138975657740762
SENP7,6.19969630652779e-08,0.221754526579994,0.102,0.088,0.00139158383296323
UXS1,6.30706113031101e-08,0.233955524270927,0.095,0.081,0.00141568294130961
IGBP1,6.3552409597918e-08,0.13908644584478,0.205,0.186,0.00142649738583487
ZNF24,6.43736781650533e-08,0.175379757590667,0.164,0.146,0.00144493158009279
TP53INP2,6.46564680023873e-08,0.421554351253761,0.034,0.026,0.00145127908078159
ARPP19,6.57990581413101e-08,0.194551681922955,0.128,0.112,0.00147692565903985
NABP1,6.62319083687631e-08,-0.337008712511888,0.048,0.059,0.00148664141524526
VPS4A,6.66484188290989e-08,0.179388463670509,0.139,0.123,0.00149599040903795
AGTRAP,6.7042636884935e-08,-0.186753514090789,0.154,0.171,0.00150483902751925
MED23,6.77334047829186e-08,0.264041250460219,0.076,0.063,0.00152034400375739
FAM214A,6.78219950958775e-08,0.258984897341869,0.078,0.065,0.00152233250192207
UHRF2,6.87791191308305e-08,0.234661309012351,0.088,0.074,0.00154381610801062
C1D,6.90099154181203e-08,0.185203258370551,0.136,0.119,0.00154899656147513
IGHG1,6.95057861457111e-08,-0.60949376448631,0.017,0.023,0.00156012687582663
PLPBP,7.00485147555783e-08,-0.25243671254331,0.068,0.081,0.00157230896220371
ZNF780A,7.04159690631881e-08,0.398014693471666,0.036,0.027,0.00158055684159232
HSPH1,7.05522660707646e-08,0.215613227842149,0.094,0.08,0.00158361616422438
RBM17,7.07211217531072e-08,0.136440320445281,0.225,0.205,0.00158740629887025
KDM3A,7.14826257048547e-08,0.259050300476313,0.079,0.066,0.00160449901657117
COPA,7.15527535022864e-08,0.17781704147349,0.161,0.143,0.00160607310511232
CDC42SE1,7.27482522797054e-08,0.131725613695506,0.27,0.249,0.00163290727067027
AC096667.1,7.32371746438796e-08,-0.667525850064759,0.009,0.014,0.00164388162205652
ATP23,7.44647954829939e-08,-0.471034143578552,0.018,0.025,0.00167143679941128
SLC39A8,7.47649261817471e-08,0.3272692744334,0.055,0.044,0.0016781735330755
RAB4B,7.48299835557783e-08,-0.228836769027921,0.071,0.084,0.001679633810893
CREBBP,7.50427787633776e-08,0.191631746861327,0.128,0.112,0.00168441021212277
CCDC112,7.56077653340858e-08,-0.355470371778598,0.036,0.046,0.00169709190068889
SMAD3,7.70821894620863e-08,0.261273103347142,0.086,0.073,0.00173018682466599
CEP57,7.80080587752899e-08,0.161261559375894,0.156,0.139,0.00175096888727016
OPA1,7.80763275657926e-08,0.224823301818392,0.097,0.083,0.00175250124854178
HSPD1,7.8508699020724e-08,0.146085911535427,0.202,0.183,0.00176220625821917
USP34,7.94405432449072e-08,0.14435315327731,0.204,0.185,0.00178312243367519
BRIX1,8.14103856981415e-08,0.230572073815835,0.099,0.085,0.00182733751738048
SF3A2,8.15842476702411e-08,0.135340291811558,0.243,0.223,0.00183124002320623
CCDC88C,8.37362437022065e-08,0.152946100595374,0.172,0.154,0.00187954372613973
DENND4A,8.41156466700021e-08,0.209957663036235,0.101,0.086,0.00188805980515487
PHLDA1,8.48090286639517e-08,0.514569075513216,0.036,0.027,0.00190362345739106
CPNE8,8.51864092161218e-08,-0.481071896854099,0.018,0.025,0.00191209414126507
IFITM2,8.65424567971727e-08,-0.131066356680717,0.542,0.556,0.00194253198526934
MAL,8.66022469757614e-08,0.116932842478483,0.173,0.154,0.00194387403561794
RNF135,8.68748083609225e-08,-0.316914267392244,0.038,0.048,0.00194999194846927
ZCCHC7,8.76467040700249e-08,0.182599539508491,0.147,0.131,0.00196731791955578
NHLRC3,8.82711092271543e-08,-0.280451216849792,0.055,0.067,0.00198133331771271
KCNN4,8.9342802343833e-08,-0.401753561408436,0.024,0.032,0.00200538854140968
IFIT1,8.97446904009267e-08,-0.771400282044941,0.008,0.013,0.0020144093207392
SEC14L1,9.18123781397929e-08,0.200365531267614,0.122,0.107,0.00206082063972579
VPS26A,9.22343292479262e-08,0.191136606098623,0.125,0.109,0.00207029175429895
NPRL3,9.34111803894778e-08,0.24407378071799,0.09,0.077,0.00209670735502222
EDRF1,9.40372735794142e-08,0.243202121483796,0.09,0.076,0.00211076064276353
DAP3,9.50501089710614e-08,0.148347720716481,0.183,0.164,0.00213349474596444
IMPDH2,9.58791561794163e-08,0.163373610524856,0.153,0.136,0.00215210353960318
PIAS1,9.61162433076143e-08,0.147704159647312,0.208,0.189,0.00215742519728271
DIPK2A,9.62434182924006e-08,0.350342968878555,0.045,0.035,0.00216027976699122
ASCC3,9.64858143860306e-08,0.217011996601228,0.092,0.079,0.00216572058970884
CPSF7,9.70340799779118e-08,0.196667478024692,0.12,0.105,0.00217802695918421
ZNF148,1.00549810328216e-07,0.179770714774508,0.135,0.119,0.00225694104262714
ASF1A,1.01030311891941e-07,0.261877768773963,0.076,0.064,0.00226772638072651
GTF3C2,1.01462424078198e-07,0.261168406991317,0.074,0.062,0.00227742557085923
PDE8A,1.03900678528064e-07,0.309322657157417,0.052,0.041,0.00233215463024093
IQSEC2,1.03923428713437e-07,-0.593393881612934,0.012,0.017,0.00233266528090182
WBP1L,1.04653350825727e-07,-0.292758534930411,0.043,0.053,0.00234904911263426
PPP2CB,1.04770556398142e-07,-0.541559247032077,0.013,0.018,0.0023516799089127
TAF1D,1.04851401428002e-07,0.121442773253041,0.259,0.238,0.00235349455645294
NOG,1.05272011479236e-07,0.617917538632069,0.017,0.011,0.00236293556966292
DOK3,1.05487481083649e-07,-0.311981854771379,0.04,0.05,0.00236777200040358
IST1,1.0591526182758e-07,0.181516828819924,0.132,0.116,0.00237737396698185
CFAP97,1.06974794038368e-07,0.177512935737103,0.132,0.116,0.00240115622698522
HIST1H2AH,1.0817003906378e-07,0.647369890011723,0.016,0.01,0.0024279846968256
TBC1D10A,1.08291068176474e-07,0.206136877729852,0.113,0.098,0.00243070131628913
PCIF1,1.09198829124112e-07,0.160909324676101,0.182,0.164,0.00245107691851982
TBC1D15,1.11795623818538e-07,0.26856169362115,0.073,0.061,0.00250936457223091
CHKA,1.12197614119951e-07,0.5071154346548,0.025,0.018,0.00251838764653643
WNT1,1.14991121695487e-07,0.819045364041936,0.011,0.006,0.00258109071757689
PPP4R3B,1.16540127536348e-07,0.167563196667556,0.164,0.147,0.00261585970268086
TRAF5,1.1750999590539e-07,0.225619624437155,0.096,0.083,0.00263762936809239
TRMT2B,1.18422707070206e-07,0.284440179630403,0.065,0.054,0.00265811608289785
NDUFS6,1.18595400257939e-07,-0.157408472330997,0.178,0.196,0.00266199235418969
RAB2A,1.19842252705513e-07,0.136641365783061,0.23,0.211,0.00268997920422794
LINC01237,1.1993879011786e-07,0.642131915181305,0.015,0.01,0.00269214608298549
DLST,1.2002047989674e-07,0.220505447435202,0.105,0.091,0.00269397969176222
CREBZF,1.2633594018814e-07,0.198013533473516,0.112,0.098,0.00283573651346299
RIC8A,1.26674978440436e-07,0.207329514509948,0.112,0.097,0.00284334656607403
CAMLG,1.26762958531862e-07,0.147668428758929,0.197,0.179,0.00284532136720617
ARHGEF10L,1.26968587710855e-07,-0.538215803957708,0.012,0.018,0.00284993691975786
LDOC1,1.27443691387675e-07,-0.398158315418566,0.026,0.034,0.00286060109688776
BX890604.2,1.27737208654687e-07,0.362456268915654,0.041,0.032,0.00286718938546311
USP22,1.30443499328855e-07,0.176788680541398,0.135,0.119,0.00292793478593547
ARPC5,1.30598734523802e-07,-0.114323419555794,0.293,0.314,0.00293141919512126
SYTL2,1.31007683224492e-07,0.250930733723439,0.082,0.069,0.00294059845765694
GNG11,1.31334248507567e-07,-0.690743418419584,0.012,0.018,0.00294792854200084
RHOG,1.34287009832642e-07,0.10556977795987,0.319,0.296,0.00301420622270349
YME1L1,1.37361442284871e-07,0.118150101331139,0.232,0.211,0.00308321493352621
CDKN2A,1.37772865041739e-07,-0.522949047304397,0.013,0.019,0.00309244972872688
ZNF669,1.37843274560366e-07,0.318537090944752,0.05,0.04,0.00309403014078197
ANKRD55,1.39857900090531e-07,0.419330008014505,0.037,0.028,0.00313925042543206
HBS1L,1.39910557932425e-07,0.207393884617751,0.097,0.084,0.00314043238335121
PPP1R15B,1.40198948239751e-07,0.227265161672718,0.093,0.08,0.00314690559218946
ZNF451,1.40936196804804e-07,0.224823301818392,0.097,0.083,0.00316345387348062
TRIM52-AS1,1.4100033066161e-07,0.231092687599602,0.096,0.083,0.00316489342203049
PYHIN1,1.42705277736751e-07,-0.18817201886092,0.132,0.148,0.00320316266407911
LINC02580,1.43567043127462e-07,-0.638978780892623,0.008,0.013,0.00322250585003902
MRPS31,1.43791269346908e-07,-0.236904040712268,0.073,0.085,0.00322753883176069
NSA2,1.44276860889496e-07,0.104988488618034,0.38,0.359,0.00323843841952562
LINC01215,1.44926363866442e-07,0.307978859963257,0.05,0.04,0.00325301716334615
EIF3M,1.45726864102992e-07,0.105801579975161,0.325,0.303,0.00327098519165576
DMXL1,1.48399390148421e-07,0.234921817077007,0.101,0.088,0.00333097271127146
CPPED1,1.48716338968403e-07,-0.223535564277169,0.075,0.088,0.00333808694448477
APOBEC3G,1.50473396554342e-07,-0.187958187310283,0.137,0.154,0.00337752585905875
USP16,1.50689633968084e-07,0.161306461026305,0.167,0.149,0.00338237952404761
RNF114,1.50880402830773e-07,0.146265984710837,0.18,0.162,0.00338666152193953
NAA50,1.52273166054159e-07,0.189979580580767,0.113,0.098,0.00341792348525166
AC016831.1,1.53181279848403e-07,0.514817233674619,0.022,0.015,0.00343830700747726
EIF2AK1,1.53510843297258e-07,0.164235219279756,0.145,0.129,0.00344570438865024
AKAP9,1.54698775673201e-07,0.126409991906239,0.227,0.207,0.00347236871876066
ZNF10,1.57151765172865e-07,0.228203263795068,0.088,0.075,0.00352742852107013
POLR2B,1.59372255957924e-07,0.177939152828366,0.137,0.121,0.00357726965723156
LPIN1,1.6230264015451e-07,0.237425199843416,0.09,0.076,0.00364304506090813
