group,names,scores,logfoldchanges,pvals,pvals_adj
11,SKP1,17.067474,1.2917715,2.5917475274232673e-65,9.103969483652998e-64
11,SMDT1,17.052778,1.4420515,3.3330694585834162e-65,1.1689699541775526e-63
11,EIF4H,17.050436,1.6947294,3.4693133821595437e-65,1.2148550417465384e-63
11,PAK2,17.04345,1.69024,3.909720868627921e-65,1.3669407261249583e-63
11,NDUFA3,17.032236,1.4029795,4.7359623742663265e-65,1.6532412356575733e-63
11,TMEM14B,17.026882,1.9126686,5.189648282057399e-65,1.8088019462587013e-63
11,PSMA1,17.011084,1.6705267,6.7969083100370635e-65,2.365324091892898e-63
11,SPIB,17.009495,4.304958,6.983628991361971e-65,2.4265408102184336e-63
11,UBE2L3,16.992186,1.9320982,9.382814908008677e-65,3.2551261734955607e-63
11,MNDA,16.968088,2.8356886,1.4146225759373735e-64,4.900095422760847e-63
11,ARPC4,16.94872,1.6392329,1.9668732400059848e-64,6.80253262637509e-63
11,C1orf43,16.94685,2.0249255,2.0304562821693386e-64,7.011634109165073e-63
11,RPS20,16.946356,1.0705065,2.0476179591900204e-64,7.060035746847803e-63
11,SRSF7,16.944416,1.3594072,2.1162513277680647e-64,7.285487316423617e-63
11,HNRNPA0,16.929335,1.3404765,2.734537021831971e-64,9.39960459296178e-63
11,EIF3G,16.906683,1.3112606,4.016853244654769e-64,1.3786282558030725e-62
11,RSL1D1,16.904861,1.5571373,4.142975557307117e-64,1.4197439596842068e-62
11,SFT2D2,16.902334,2.758841,4.324471074095513e-64,1.4796810629443275e-62
11,WDR1,16.89933,1.6172013,4.5504165206863574e-64,1.5546217537796952e-62
11,ERH,16.888391,1.7465945,5.47769428738833e-64,1.8685763825945055e-62
11,CD63,16.88781,2.0955188,5.531915285337088e-64,1.8842089604654973e-62
11,TLN1,16.879047,1.9311459,6.417218364717944e-64,2.1824376274918026e-62
11,SNRPB,16.86288,1.7385108,8.437473724224312e-64,2.8651669472608006e-62
11,NOP10,16.849474,1.909417,1.0585064653292219e-63,3.5890084774591713e-62
11,CD4,16.831263,2.4272196,1.439968047928181e-63,4.875041146877217e-62
11,CEBPD,16.820515,2.8937316,1.7265499910572267e-63,5.8364670330226675e-62
11,ST13,16.801195,1.4181292,2.391730090682646e-63,8.072898288039499e-62
11,TCIRG1,16.789068,1.7081892,2.934190923723403e-63,9.889016437521847e-62
11,AFF3,16.770842,3.0454233,3.988248650187805e-63,1.3421323718458092e-61
11,CNBP,16.74323,1.1444743,6.344983710231951e-63,2.132028508381233e-61
11,SAP18,16.74294,1.3949262,6.375879386409942e-63,2.1360147568262324e-61
11,PFDN2,16.741941,2.3248663,6.483797869717195e-63,2.1689318477447417e-61
11,VPS29,16.730228,2.0623114,7.893519454384662e-63,2.63657645346902e-61
11,TRMT112,16.717402,1.675217,9.789453415251096e-63,3.264993630887461e-61
11,CYB5R3,16.712858,2.4286275,1.056477733115168e-62,3.518352996662175e-61
11,SPG21,16.707325,2.1438892,1.1592085952836443e-62,3.854754982183212e-61
11,SFPQ,16.671242,1.7355984,2.1213948312960594e-62,7.043909524152567e-61
11,UBE2J1,16.664026,2.0783236,2.393580705805687e-62,7.935939811301987e-61
11,ATP6V0D1,16.661093,2.3133893,2.5138533045867356e-62,8.322411692441574e-61
11,BAX,16.652637,1.8003843,2.8955589459231184e-62,9.57197586158915e-61
11,RNF7,16.648777,1.7268454,3.088464945676332e-62,1.0194659436860434e-60
11,ADA2,16.643774,2.2787914,3.3577438738421245e-62,1.1067242142769504e-60
11,PTTG1IP,16.629475,2.62861,4.2631460994626065e-62,1.4030876444067108e-60
11,UNC93B1,16.616108,3.5696585,5.328097136348679e-62,1.7510171057464486e-60
11,TACC1,16.610285,2.330149,5.8714535201786435e-62,1.9267638262270444e-60
11,CLEC4A,16.599176,3.7271144,7.065440610650339e-62,2.315195327688431e-60
11,GHITM,16.596704,1.7158842,7.362416169196412e-62,2.408991156469135e-60
11,RARA,16.592207,2.4820447,7.934975686237834e-62,2.5925540648223353e-60
11,MTCH1,16.588213,1.886911,8.48064541153063e-62,2.766810565511868e-60
11,NR4A3,16.577284,3.7802122,1.0172459063833982e-61,3.313947984714333e-60
11,EEF1D,16.570877,0.7532693,1.1316458364243282e-61,3.681293107881228e-60
11,DDAH2,16.561914,3.2906077,1.313476419026344e-61,4.2666124025275425e-60
11,ATP6V1G1,16.553988,1.1855423,1.498405977765627e-61,4.8602919908854425e-60
11,TM9SF2,16.527418,2.265345,2.3290839441714128e-61,7.543812151640913e-60
11,MIS18BP1,16.527304,2.3414881,2.3334737163711633e-61,7.54713991897221e-60
11,LGALS3,16.50082,2.4847896,3.6194463030362765e-61,1.1689509599705361e-59
11,RPS26,16.48398,1.2885573,4.783007943825427e-61,1.5425200618837002e-59
11,TOMM20,16.474226,1.3433002,5.620311451354382e-61,1.8099499402740382e-59
11,TAOK3,16.467926,1.8444686,6.237173703423463e-61,2.005724941934714e-59
11,CSK,16.465103,1.8335143,6.535047905756616e-61,2.0985076579772963e-59
11,PNISR,16.462557,1.2576097,6.815999430105336e-61,2.185598902973491e-59
11,RGS19,16.45839,1.9443493,7.301744247088422e-61,2.338016424681123e-59
11,EIF4A3,16.455057,2.8580377,7.714782134012206e-61,2.466752133618775e-59
11,EWSR1,16.452623,1.5732825,8.031178242516022e-61,2.56426496204146e-59
11,NAPA,16.44866,1.8711115,8.574410230091722e-61,2.7338240344408924e-59
11,SEPTIN6,16.439856,1.5452092,9.915486451948289e-61,3.1569221120628553e-59
11,NAGA,16.43374,3.525895,1.0967939209831347e-60,3.487058973142697e-59
11,SNHG6,16.432775,1.1275595,1.114402876998821e-60,3.538032104259624e-59
11,BCLAF1,16.431713,1.5375813,1.1341038784337966e-60,3.595493736627825e-59
11,EIF3D,16.41832,1.5603999,1.4142787214257506e-60,4.477418925405134e-59
11,UQCRC1,16.417612,1.9898504,1.430883815680563e-60,4.52360818686844e-59
11,HNRNPDL,16.417402,1.0198053,1.435852981217598e-60,4.532933335641379e-59
11,AKR1A1,16.41681,2.309402,1.449923390618771e-60,4.570924217110805e-59
11,GRASP,16.4116,3.1614637,1.579865934263947e-60,4.973586361919854e-59
11,C4orf3,16.40932,1.4798229,1.640309444859639e-60,5.156636666571352e-59
11,PRDX5,16.376167,1.7119299,2.8302677504800896e-60,8.885061528290362e-59
11,DUSP1,16.368977,1.3577157,3.1852108226087817e-60,9.985369011770491e-59
11,MRPS24,16.360405,2.0089104,3.666847575793577e-60,1.1479227431835791e-58
11,PPP4C,16.35367,1.8880811,4.0954985481937136e-60,1.2803281394534274e-58
11,XRCC6,16.335318,1.468479,5.534278589231595e-60,1.7277109487328568e-58
11,SLC7A5,16.330412,2.59883,5.997728561744473e-60,1.8697918791238396e-58
11,UBE2E2,16.310747,3.5346928,8.27747602107035e-60,2.576924088334883e-58
11,RTF2,16.293356,2.1602523,1.100233927358576e-59,3.420477940926676e-58
11,AUP1,16.292004,1.5380688,1.1248243558131516e-59,3.492089556097096e-58
11,VCP,16.287014,1.5595498,1.220451009662052e-59,3.783735271115251e-58
11,BANF1,16.246746,2.0588622,2.355383907107367e-59,7.28222412932947e-58
11,PPIF,16.232182,3.1243846,2.9865707240532798e-59,9.220985759573578e-58
11,GMFG,16.21677,1.1508486,3.838512695328192e-59,1.1835062631777005e-57
11,ALKBH7,16.21165,1.7347469,4.172113440883751e-59,1.2845988792054412e-57
11,PTP4A2,16.199862,1.5878235,5.054100002517065e-59,1.5540318994040827e-57
11,EIF4EBP1,16.18008,2.9540331,6.970363931928947e-59,2.1403117485099474e-57
11,TMEM109,16.172663,2.3980665,7.862623831549868e-59,2.4109898158875455e-57
11,HDAC9,16.16817,3.910243,8.457167698079745e-59,2.589762430437898e-57
11,CD33,16.161463,3.8508928,9.42969104663109e-59,2.8836354936332624e-57
11,PLCB2,16.157272,2.655597,1.0093045736341105e-58,3.0822925795634346e-57
11,MANBA,16.15654,2.6747587,1.0213678093452698e-58,3.114894272902707e-57
11,HPS1,16.141449,1.9481142,1.304429751733327e-58,3.972758508467606e-57
11,GADD45B,16.120712,1.7917737,1.8249237415993358e-58,5.550438794571639e-57
11,RSL24D1,16.120451,1.4525537,1.8326729055882676e-58,5.566464957893675e-57
11,ATP6AP1,16.0981,2.359516,2.6305389490212046e-58,7.979064493206752e-57
11,PSMB8,16.097687,1.5444071,2.6482273238400892e-58,8.0218772619318e-57
11,MAP2K3,16.096128,2.2402377,2.7157200736782037e-58,8.215236222881531e-57
11,SNRPG,16.094303,1.6610239,2.797006332674306e-58,8.449744837578396e-57
11,ENSA,16.088213,1.7647249,3.086173416265136e-58,9.310786088909575e-57
11,KDELR1,16.079052,1.9428746,3.5781695655088056e-58,1.078061665334371e-56
11,CD1C,16.0612,6.2557993,4.772286665459321e-58,1.4359081299316344e-56
11,MRPL52,16.030107,2.0097482,7.874595154867243e-58,2.3661735320769764e-56
11,TWF2,16.01589,1.917823,9.898147461195665e-58,2.970238207406389e-56
11,PLAUR,16.012648,2.563671,1.0427728282139863e-57,3.124977156487468e-56
11,MIF4GD,16.007147,2.517797,1.1391526923023988e-57,3.409256177522619e-56
11,ATG3,16.006344,2.4233952,1.1539318350974636e-57,3.4488886778425657e-56
11,NDUFA7,15.997122,2.0279207,1.3381921968912872e-57,3.994290166412478e-56
11,HM13,15.989692,1.9338689,1.507744500655994e-57,4.494400140999262e-56
11,CIAO2B,15.987114,1.805659,1.571431743259996e-57,4.678031420320142e-56
11,SCAND1,15.9632015,1.4689585,2.305941671801613e-57,6.855518776855498e-56
11,IGFBP7,15.943,3.784154,3.186833616558933e-57,9.461860761545214e-56
11,UQCRC2,15.940943,1.936956,3.29349047744485e-57,9.7656125834514e-56
11,LYPLA1,15.9307995,2.2669935,3.873698854346017e-57,1.1470850195864209e-55
11,IL18,15.929943,4.9683022,3.927136698391975e-57,1.1613769477220853e-55
11,MS4A6A,15.927868,3.1921735,4.0596402973361585e-57,1.1989827120264132e-55
11,ARHGAP4,15.927216,1.4631444,4.102208320566105e-57,1.2099627853275531e-55
11,BRD2,15.921988,1.6144696,4.459799937734505e-57,1.3137095722098253e-55
11,TMEM59,15.903645,1.5072126,5.978317123721359e-57,1.7587065027398376e-55
11,GUK1,15.903021,1.2781175,6.038135695144351e-57,1.7739789766126978e-55
11,NDUFA6,15.89828,1.784072,6.512797212107194e-57,1.9109313231759227e-55
11,SKAP2,15.878431,2.5897734,8.938604875308233e-57,2.6192679507985455e-55
11,OSBPL8,15.877091,1.7621235,9.131517452040433e-57,2.6723082233181172e-55
11,RPN1,15.864845,1.834056,1.1099058484266456e-56,3.2438732648156885e-55
11,TOMM22,15.861805,1.8886838,1.1649783841523696e-56,3.400403746512885e-55
11,ABRACL,15.85525,1.6917307,1.293105538435604e-56,3.769486612431892e-55
11,BCL11A,15.830374,4.0979176,1.9207801377086462e-56,5.591936572115211e-55
11,UBB,15.82773,1.1647885,2.0031658995248502e-56,5.824230800613314e-55
11,DPP7,15.825298,1.4390782,2.0820994682304342e-56,6.045899697787882e-55
11,WASF2,15.823423,1.4980438,2.145065949292671e-56,6.220691252948746e-55
11,NAGK,15.8175125,2.5827048,2.356196744111008e-56,6.824153821718152e-55
11,ANP32B,15.816791,1.2445337,2.383365924688172e-56,6.89394736411736e-55
11,UBE2I,15.815228,1.5320212,2.443219621390737e-56,7.057980388897875e-55
11,CELF2,15.808231,1.3638853,2.730256042994723e-56,7.877034336897114e-55
11,SRRM2,15.80699,1.4288532,2.784568085615211e-56,8.02341659174827e-55
11,PGD,15.794019,2.1832936,3.420759558969731e-56,9.831289252321969e-55
11,EIF3A,15.781622,1.6509323,4.163482498513277e-56,1.1950579048801665e-54
11,GAS6,15.778795,6.1698637,4.3542234737878075e-56,1.2482107291525048e-54
11,MORF4L1,15.774787,1.2889729,4.639614949512156e-56,1.328326494346299e-54
11,NCKAP1L,15.764936,1.9761999,5.422684270071334e-56,1.5505423073378494e-54
11,ANXA1,15.749861,1.905451,6.883230439421157e-56,1.9656614560209578e-54
11,SH3KBP1,15.7423935,1.629741,7.745804266773418e-56,2.2091781775348937e-54
11,TCF4,15.737568,4.167306,8.359560331568573e-56,2.3812016650049263e-54
11,NRROS,15.723142,3.03552,1.049859829891719e-55,2.986711500855453e-54
11,SEMA4A,15.720384,3.876797,1.0965703716742856e-55,3.115647919316584e-54
11,HLA-DOA,15.7151575,3.8931408,1.1908471754841196e-55,3.379235866108287e-54
11,CSNK1A1,15.713748,1.7692974,1.2176197690817639e-55,3.450845118283999e-54
11,SH2B3,15.706435,3.0119987,1.3665071458443753e-55,3.867921739675012e-54
11,PSMA4,15.703489,2.1656818,1.4314702320827279e-55,4.0466978374469665e-54
11,CSTA,15.687406,2.7783167,1.844400768432883e-55,5.2074741695905026e-54
11,NAMPT,15.679947,1.981744,2.0742717367144752e-55,5.849133593252903e-54
11,NDUFB7,15.674415,1.5795907,2.2629943828990464e-55,6.373296351135759e-54
11,STX11,15.673835,2.7155824,2.2837342361069604e-55,6.423646449079804e-54
11,AURKAIP1,15.670887,1.7248269,2.3921870029853287e-55,6.720279032416606e-54
11,FGR,15.669582,2.1707745,2.4418006879254945e-55,6.851082280146957e-54
11,ASAH1,15.662548,1.826597,2.7274595425450948e-55,7.643015841693783e-54
11,TAPBP,15.652506,1.3550711,3.1939230615875404e-55,8.939002124737398e-54
11,SNX17,15.647273,1.9073426,3.467622592930554e-55,9.69293358915557e-54
11,BASP1,15.643981,4.024965,3.651668475944924e-55,1.0194695349634299e-53
11,RGS1,15.632254,3.4126458,4.389962034873066e-55,1.2240632029162837e-53
11,PRPF40A,15.629008,1.8280481,4.619331397257681e-55,1.2864207511519345e-53
11,SERPINF1,15.628258,6.6580415,4.674072069748223e-55,1.300052313228855e-53
11,SCNM1,15.626138,2.4117544,4.83220697284087e-55,1.3423727439651753e-53
11,SND1,15.61363,2.0637963,5.879383338009756e-55,1.6312563461677009e-53
11,TMBIM4,15.580634,1.7719953,9.857144483990868e-55,2.7315242603414693e-53
11,WAS,15.576486,1.5037405,1.0518042539135053e-54,2.911072538020042e-53
11,PLEKHO1,15.574758,2.7024963,1.080625270162258e-54,2.9871569968056705e-53
11,TCEA1,15.573539,1.4320531,1.1014126246066731e-54,3.0408742646889774e-53
11,TTC3,15.564188,1.6649475,1.2747790434259973e-54,3.5151953819090824e-53
11,GRSF1,15.547861,2.0575063,1.6450950558346387e-54,4.530773450707277e-53
11,ARF6,15.539346,2.0576553,1.878929533612068e-54,5.168437783266726e-53
11,PPM1G,15.535543,1.9996201,1.9937560891556432e-54,5.477582518627608e-53
11,TRA2B,15.52575,1.3138297,2.3227132228895485e-54,6.373547799630662e-53
11,HSBP1,15.509586,2.319936,2.9879588935230475e-54,8.1889774510400885e-53
11,SCAF11,15.500905,1.5824097,3.420413477353968e-54,9.362756208864287e-53
11,OTUB1,15.492249,1.6127062,3.9135975068749007e-54,1.0699708847663098e-52
11,ERCC1,15.48314,2.5417576,4.509174831471459e-54,1.2313009521558197e-52
11,TGFB1,15.460596,1.5302342,6.400315816777838e-54,1.7455830962745486e-52
11,RELT,15.459569,2.6779423,6.503249609739565e-54,1.7715041351967753e-52
11,RALY,15.457131,1.5241629,6.753956061410482e-54,1.8375672455081174e-52
11,RBPJ,15.450529,2.5275652,7.482616011015629e-54,2.033351077279138e-52
11,UBXN1,15.446267,1.2265489,7.994079631752471e-54,2.169711141648319e-52
11,SELENOF,15.435194,1.6231176,9.491474184209878e-54,2.5730148495021128e-52
11,TRAM1,15.434714,1.6476723,9.562321889881954e-54,2.5890938135137554e-52
11,VMA21,15.4157095,2.4078922,1.2835342359362513e-53,3.471109573472903e-52
11,ETS2,15.41449,3.1580005,1.3080030096320848e-53,3.533024735764353e-52
11,DPYSL2,15.370037,3.275979,2.6002066795409396e-53,7.014932587617298e-52
11,LAMTOR5,15.344466,1.7793977,3.8571764580908808e-53,1.0393539349136605e-51
11,ZNHIT1,15.339585,1.9393361,4.158441103478777e-53,1.1189700152566974e-51
11,FBL,15.33952,1.580048,4.1626123262021847e-53,1.1189700152566974e-51
11,PA2G4,15.335203,1.6168126,4.448778306270041e-53,1.1944650462025998e-51
11,UPF2,15.330246,2.1827357,4.801625057602831e-53,1.2876616014689744e-51
11,DAD1,15.328663,1.482737,4.920088970933074e-53,1.317855811951835e-51
11,COPS9,15.327451,1.6517577,5.012769376911356e-53,1.3410801124452003e-51
11,NDUFB5,15.318518,2.2933803,5.751437501707531e-53,1.536866263849134e-51
11,MGST2,15.318036,4.46113,5.794180127893994e-53,1.5464466962034313e-51
11,TIMM13,15.3160515,2.2515507,5.973758322162023e-53,1.5924819394210068e-51
11,PSMD8,15.307697,1.8018469,6.792697237695437e-53,1.8086462894105787e-51
11,RIN3,15.303718,2.0250447,7.221124583771059e-53,1.9204426825512465e-51
11,DECR1,15.295205,2.2607696,8.23009695645291e-53,2.1861864649058228e-51
11,DOCK8,15.290822,1.7805976,8.803211799514725e-53,2.3356606625520982e-51
11,EIF6,15.288871,2.2145863,9.070921609366617e-53,2.4038477738352192e-51
11,LIMD2,15.283668,1.0946474,9.82526168970899e-53,2.6006818854623587e-51
11,TRIR,15.24765,1.2262055,1.706661970117924e-52,4.5121006573930416e-51
11,RBBP4,15.244622,1.8273687,1.7876269167849026e-52,4.720596914606344e-51
11,PLBD1,15.236797,3.0564456,2.0150830700506047e-52,5.314988788525955e-51
11,SUMO3,15.22913,1.848291,2.2658803685886475e-52,5.969477787950796e-51
11,FLOT1,15.210885,2.1211364,2.9946808721677343e-52,7.871031247854446e-51
11,NDUFS5,15.189004,1.284907,4.182236364891998e-52,1.097947104635857e-50
11,RPS27,15.175137,0.6054404,5.166982879867911e-52,1.3548843191765786e-50
11,ENY2,15.173788,1.889653,5.2742760550075425e-52,1.3814049046756045e-50
11,SLIRP,15.172426,1.87005,5.384905085888445e-52,1.408736358483124e-50
11,MICOS10,15.170098,1.5980502,5.5793314660136034e-52,1.457900746055196e-50
11,FIBP,15.138001,2.2691464,9.093596573114998e-52,2.3734287055830143e-50
11,MAP4K1,15.1314,2.1568873,1.0053324114663198e-51,2.6208700705892e-50
11,PPP1R14B,15.10481,4.7227473,1.5054066501071193e-51,3.9199950891304407e-50
11,SRP9,15.099311,1.5674392,1.636350084898061e-51,4.256027115367541e-50
11,CUX1,15.092229,2.1083155,1.8218321834413925e-51,4.732968193232118e-50
11,VPS28,15.091129,1.4178095,1.8524305439772353e-51,4.806896646255841e-50
11,BAG1,15.085393,2.0553713,2.0206702448247533e-51,5.23740927428827e-50
11,STMP1,15.083039,1.883429,2.0940219375954743e-51,5.4212706356710515e-50
11,MIDN,15.072381,2.1114674,2.4608232142169674e-51,6.363552749575351e-50
11,ZFAS1,15.068509,1.1484984,2.6093462759589608e-51,6.739860357902743e-50
11,RHOC,15.058457,2.1548257,3.037926991740399e-51,7.83785163869023e-50
11,HECTD1,15.057091,2.1361485,3.101375927942381e-51,7.983197715435172e-50
11,ZFAND5,15.042009,1.7422959,3.8954427950023306e-51,1.0004245878332072e-49
11,CYCS,15.037998,1.5756986,4.1387643949005974e-51,1.0616994926621579e-49
11,AHCY,15.034453,2.9682846,4.3663688424013784e-51,1.118807249275586e-49
11,CYB561A3,15.008152,2.7898586,6.493176741123526e-51,1.6618682455103608e-49
11,CLNS1A,15.0065975,1.9108024,6.647114485610759e-51,1.6993295187245912e-49
11,AP3S1,14.993859,2.0720367,8.053468278685092e-51,2.0565204662498927e-49
11,ITGA4,14.9916315,1.4600918,8.328255376926029e-51,2.1242729567100187e-49
11,JMJD1C,14.987808,1.6925156,8.821724335323822e-51,2.2475871104503804e-49
11,EIF2S3,14.968576,1.4139202,1.178167464492798e-50,2.9983159759643245e-49
11,C4orf48,14.964936,1.8191764,1.244436697487305e-50,3.163377815605894e-49
11,VPS35,14.958744,2.4919558,1.3657970946939236e-50,3.4679504058257705e-49
11,STX7,14.958276,2.6374884,1.3754284404229954e-50,3.488459522455882e-49
11,ELMO1,14.944676,2.144326,1.687082526937595e-50,4.274069345331971e-49
11,CD53,14.943888,1.3972374,1.707171272603239e-50,4.320086401899922e-49
11,NUCB1,14.931755,1.6571985,2.0480378945592298e-50,5.176830921314918e-49
11,JUND,14.917024,1.4861752,2.5541587921908734e-50,6.448891816593514e-49
11,NBPF10,14.912435,2.7616389,2.735938557582629e-50,6.90009852398873e-49
11,CXCL16,14.909646,3.291002,2.85260402162899e-50,7.186256999942122e-49
11,TIMM8B,14.908176,2.4184737,2.916083666191721e-50,7.337938786024594e-49
11,LSM3,14.90658,1.9272232,2.9866498173527195e-50,7.507093146730028e-49
11,NR1H2,14.895363,1.8755392,3.532640295763737e-50,8.869535131847074e-49
11,ARHGDIB,14.879171,0.85180485,4.500375870980754e-50,1.1286640983244023e-48
11,REEP5,14.87622,1.8223892,4.703321676599268e-50,1.1782450709034283e-48
11,CNPPD1,14.873803,2.218812,4.876296043350147e-50,1.2202156186068831e-48
11,GNB1,14.868044,2.1133351,5.31436958136219e-50,1.3283556750919344e-48
11,C11orf58,14.862638,1.3714817,5.761064364342017e-50,1.438407683226039e-48
11,RAP1A,14.85913,1.6468825,6.070831524407626e-50,1.5140653821872622e-48
11,TUBB4B,14.856129,2.060188,6.348954445734124e-50,1.5816718256265054e-48
11,NME4,14.85252,2.9570556,6.700158196144208e-50,1.6673143112045776e-48
11,HSPD1,14.8138485,1.8312557,1.1921533511061778e-49,2.963352615606785e-48
11,TBCB,14.808284,1.7022231,1.295039903582069e-49,3.2155382384737964e-48
11,SNRPD1,14.787641,1.8557668,1.7601702196515523e-49,4.3656111326296955e-48
11,RBM8A,14.78349,1.3904153,1.872084641728594e-49,4.6380587051037553e-48
11,C19orf53,14.779419,1.3021959,1.988755375738207e-49,4.9216762032877384e-48
11,CIB1,14.737506,1.428831,3.702066193660916e-49,9.151605482699661e-48
11,IDH3G,14.725039,2.0823045,4.452166033675417e-49,1.0993764443550979e-47
11,BCAP31,14.722069,1.5989041,4.652080433792638e-49,1.1474790924935114e-47
11,RNF149,14.714548,1.5205443,5.19926635702973e-49,1.2810398754104207e-47
11,CALHM6,14.706302,2.8693082,5.873058462489512e-49,1.4454678755377148e-47
11,GPSM3,14.693689,1.0142133,7.075462018364208e-49,1.739494200046035e-47
11,SOX4,14.693082,3.866622,7.139136325516394e-49,1.7532281615157657e-47
11,CNDP2,14.692917,2.4235985,7.156542684433116e-49,1.7555820447517565e-47
11,PER1,14.669898,1.7575744,1.0049537650378332e-48,2.4625755687815724e-47
11,NSA2,14.661532,1.2191863,1.1367737829814362e-48,2.782554452868192e-47
11,CDK2AP2,14.652357,2.1560547,1.301213623237946e-48,3.1815948787798405e-47
11,UBE2D2,14.6495695,1.1555861,1.3557207639538711e-48,3.3112631412087695e-47
11,BNIP2,14.633003,1.6042776,1.729798734214029e-48,4.220332868279141e-47
11,COX16,14.631289,1.9487184,1.7739590113507894e-48,4.323375023754595e-47
11,ID2,14.623462,2.0657394,1.9901876236803225e-48,4.845092342855588e-47
11,KCNK6,14.61877,3.8804262,2.1321928016637916e-48,5.185178724392792e-47
11,ADAM15,14.612013,3.023159,2.35457474867692e-48,5.719781905714517e-47
11,ECH1,14.595757,1.7320843,2.988772453796679e-48,7.252539080856243e-47
11,SH3TC1,14.586957,3.0243325,3.400301832864475e-48,8.242243514090282e-47
11,EIF2S2,14.581918,1.7048117,3.6608435085457287e-48,8.85466523629498e-47
11,SRA1,14.579705,2.2278059,3.781456755141322e-48,9.136553102895815e-47
11,STARD7,14.578582,2.035621,3.8441757705330916e-48,9.278104230686642e-47
11,JAK2,14.567888,2.9414096,4.4957164731440076e-48,1.0838974431384576e-46
11,PYURF,14.567083,1.571647,4.5490115578003805e-48,1.0955698865492204e-46
11,DDX17,14.565219,1.3246255,4.674858461793565e-48,1.1246717366925868e-46
11,PSMB9,14.561311,1.3190544,4.949958556869683e-48,1.1895799760973974e-46
11,TMEM123,14.555691,1.3678781,5.374038693330427e-48,1.2901141444972704e-46
11,GTF2A2,14.550321,1.8274558,5.813006914750259e-48,1.3940037735949177e-46
11,SCP2,14.539537,1.8062596,6.805066955972301e-48,1.6301657726121052e-46
11,OSTF1,14.515793,1.6037792,9.623889680562917e-48,2.302961916523617e-46
11,IL13RA1,14.515278,4.005708,9.696389696260263e-48,2.3178398628568463e-46
11,TUBB,14.494274,1.5049437,1.3168759230394683e-47,3.1445315923982875e-46
11,ARGLU1,14.482456,1.1662927,1.5640757934895376e-47,3.7308443422599536e-46
11,ROCK1,14.457641,1.5905374,2.24357841890808e-47,5.346004372697533e-46
11,ETF1,14.44664,2.2379158,2.6321752100970264e-47,6.2653027323263894e-46
11,PSMA5,14.435439,1.9123245,3.096667230760552e-47,7.36311362941222e-46
11,MLEC,14.428967,2.857682,3.401366763491674e-47,8.07905591252213e-46
11,GSTO1,14.427842,2.0553052,3.4572748700064456e-47,8.203170373378929e-46
11,LSM4,14.415387,1.8080194,4.14110182582421e-47,9.815329628558629e-46
11,SELL,14.41333,1.3389608,4.2663262248716443e-47,1.0101472409648621e-45
11,PABPN1,14.408994,2.051476,4.542802561543467e-47,1.0744757249357709e-45
11,KCNAB2,14.399721,1.7862577,5.195237686647064e-47,1.2274979485734739e-45
11,CCT3,14.397353,1.7332509,5.376362760922337e-47,1.2689572926568116e-45
11,FAAP20,14.395647,1.7481458,5.51067535736925e-47,1.299292217137712e-45
11,CCT8,14.380967,1.7935543,6.813611275953944e-47,1.6043546734902925e-45
11,JUNB,14.380914,1.1990227,6.818829005211347e-47,1.6043546734902925e-45
11,EIF2A,14.353246,1.7403164,1.0166612906798763e-46,2.3895266314764923e-45
11,PET100,14.349604,1.2203573,1.0714777955142416e-46,2.515731234112204e-45
11,XRN2,14.348165,1.7562529,1.0939470139802693e-46,2.56580299642645e-45
11,FAM118A,14.347441,2.1970637,1.1054171511080166e-46,2.5899993083267788e-45
11,ACAP2,14.344697,1.4506726,1.150020506020759e-46,2.6916955451660018e-45
11,MT-ATP8,14.320531,0.8329245,1.6287467113597424e-46,3.8082134044979974e-45
11,NFE2L2,14.301954,1.9120702,2.1274961890691773e-46,4.969175802273335e-45
11,UBL7,14.29967,2.4459925,2.1984819035812335e-46,5.129638753407939e-45
11,DNAJA1,14.288236,1.7454184,2.5909198194897893e-46,6.03902245776405e-45
11,IFNGR1,14.284863,2.0740223,2.7194370146536907e-46,6.332000335157338e-45
11,PQBP1,14.282987,1.9641497,2.7936913225717007e-46,6.498154966470922e-45
11,HACD4,14.27219,2.1881664,3.2617358469166027e-46,7.578977517586963e-45
11,CYBB,14.267586,1.9987283,3.484353078150368e-46,8.087878923698361e-45
11,APPL1,14.24119,2.254533,5.085367537019259e-46,1.1791958650406436e-44
11,RAB11A,14.235688,1.9996356,5.501871559228354e-46,1.274458297403918e-44
11,UBE2V1,14.223343,1.4287171,6.564053236175237e-46,1.5189354529813335e-44
11,SMARCB1,14.219874,2.0124214,6.8976904939613226e-46,1.5944959920438296e-44
11,WDFY4,14.217616,4.0792527,7.123888625275812e-46,1.6450905769849884e-44
11,EPN1,14.211533,1.9635637,7.770591801539559e-46,1.7925868815761247e-44
11,TMEM256,14.206859,1.7080806,8.306889765756668e-46,1.9143372451968602e-44
11,CD99,14.206762,1.0889992,8.318385813037747e-46,1.9150203893276438e-44
11,DOCK2,14.206337,1.8120975,8.369048291096927e-46,1.924709610061082e-44
11,VPS13C,14.204337,1.6003883,8.611361266366786e-46,1.9784095699577164e-44
11,RNF181,14.1985655,1.8385452,9.350649624422717e-46,2.1460601377279378e-44
11,RAB8A,14.19706,1.9312699,9.553743308384372e-46,2.1904323013278407e-44
11,C12orf45,14.1871395,3.652715,1.1005681199078636e-45,2.5207502060665213e-44
11,PPDPF,14.172883,0.9913901,1.3484815529954183e-45,3.082282783964884e-44
